[2026-02-10 15:12:54] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: 0r8kivglpvq9qlt13fg14597kb | UserID: None | Role: None
[2026-02-12 17:41:03] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:41:23] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:23] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:33] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:41:33] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:42:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:42:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:42:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:43:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:43:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:43:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:44:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:44:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:44:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:45:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:45:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:45:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:46:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/stats/get-chart-data.php?period=7days | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/users/get-profile.php?user_id=1 | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:20] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:31] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:31] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:31] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:41] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:41] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:41] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:51] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:51] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:46:51] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:01] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:01] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:01] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:11] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:11] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:11] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:47:21] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:21] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:21] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:31] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:31] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:47:31] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:48:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:48:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:48:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:48:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:49:08] URI:  | Referer:  | Session Name: EVENTRA_USER_SESS | ID: 9pa1h9dpm5b598gu9ooblooib4 | UserID: None | Role: None
[2026-02-12 17:49:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: kovd0k5vef6dhv9aerl377bsfc | UserID: 2 | Role: client
[2026-02-12 17:49:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: 1 | Role: admin
[2026-02-12 17:49:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: None | Role: None
[2026-02-12 17:49:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: mb1b5netf10p9kpfr4t4lepf2o | UserID: None | Role: None
[2026-02-12 17:49:33] URI:  | Referer:  | Session Name: EVENTRA_USER_SESS | ID: 3c0mrihvumq0v9q3os0vhic1ks | UserID: None | Role: None
[2026-02-12 17:50:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:50:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:50:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:50:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:51:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:51:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:51:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:51:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:52:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:52:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:52:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:52:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:53:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:53:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:53:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:53:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:54:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:54:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:54:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:54:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:55:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:55:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:55:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:55:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:56:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:56:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:56:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:56:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:57:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:57:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:57:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:57:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:17] URI: /api/notifications/get-notifications.php | Referer: http://localhost:8000/client/pages/events.html | Session Name: EVENTRA_CLIENT_SESS | ID: meeq0qc4oeujkcrjss3dgsbv8c | UserID: 2 | Role: client
[2026-02-12 17:58:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:17] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:17] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:27] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:27] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:27] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:30] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:30] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:30] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/stats/get-chart-data.php?period=7days | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/users/get-profile.php?user_id=1 | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:32] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:39] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:39] URI: /api/admin/get-all-events.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:39] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
[2026-02-12 17:58:39] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: q7q92aehm7qv4qlkb3h96q5018 | UserID: 1 | Role: admin
